catalogue_id,status,block,metric,n_models,blind_ids,near_duplicate_count,block_recurrence_count,metric_recurrence_count,source_type_recurrence_count,near_duplicate_ids
C0973,support,v1_markers,euclidean,9,M022;M024;M031;M033;M035;M036;M038;M039;M049,6,1,1,1,C0529;C0973;C0976;C1074;C1178;C1312
C0974,support,v1_markers,euclidean,3,M028;M043;M044,7,1,1,2,C0028;C0029;C0030;C0031;C0531;C0534;C0974
C0975,support,v1_markers,euclidean,6,M030;M031;M032;M033;M034;M053,5,1,1,1,C0450;C0451;C0975;C1179;C1459
C0976,support,v1_markers,euclidean,7,M031;M033;M035;M036;M038;M039;M049,9,1,1,1,C0973;C0976;C1074;C1134;C1178;C1312;C1313;C1376;C1635
C0977,support,v1_markers,euclidean,5,M041;M046;M053;M054;M078,4,1,1,1,C0488;C0494;C0977;C1136
C0978,support,v1_markers,euclidean,3,M043;M044;M055,2,1,1,1,C0552;C0978
C0979,support,v1_markers,euclidean,10,M045;M047;M052;M056;M058;M059;M060;M081;M082;M083,11,1,1,1,C0541;C0545;C0553;C0554;C0555;C0556;C0558;C0559;C0562;C0979;C0980
C0980,support,v1_markers,euclidean,7,M045;M052;M056;M058;M059;M082;M083,18,1,1,2,C0032;C0541;C0544;C0545;C0546;C0553;C0554;C0555;C0556;C0557;C0558;C0559;C0560;C0562;C0563;C0979;C0980;C0981
C0981,support,v1_markers,euclidean,5,M052;M056;M058;M059;M083,10,1,1,1,C0462;C0464;C0546;C0559;C0560;C0564;C0566;C0980;C0981;C1252
C0982,support,v1_markers,euclidean,5,M056;M058;M059;M081;M082,4,1,1,1,C0562;C0565;C0982;C1079
C0985,support,values_cross_surface,euclidean,8,M002;M029;M030;M032;M033;M037;M038;M039,5,1,1,1,C0985;C0986;C1217;C1461;C1702
C0986,support,values_cross_surface,euclidean,10,M002;M029;M030;M032;M033;M037;M038;M039;M041;M050,4,1,1,1,C0985;C0986;C1217;C1461
C0987,support,values_cross_surface,euclidean,9,M034;M035;M036;M045;M046;M047;M049;M082;M083,4,1,1,1,C0987;C1080;C1081;C1492
C0988,support,values_disclosure,euclidean,6,M002;M011;M012;M015;M022;M052,5,1,1,1,C0585;C0988;C0989;C1092;C1255
C0989,support,values_disclosure,euclidean,7,M002;M011;M012;M015;M022;M052;M080,6,1,1,1,C0583;C0584;C0585;C0988;C0989;C1255
C0990,support,values_disclosure,euclidean,5,M002;M012;M015;M038;M040,9,1,1,2,C0045;C0086;C0087;C0574;C0578;C0586;C0590;C0990;C1143
C0991,support,values_disclosure,euclidean,8,M002;M015;M022;M038;M040;M050;M052;M072,5,1,1,1,C0592;C0593;C0991;C1082;C1137
C0992,support,values_disclosure,euclidean,9,M003;M005;M012;M021;M027;M036;M037;M038;M040,13,1,1,1,C0603;C0604;C0605;C0607;C0608;C0609;C0612;C0618;C0619;C0621;C0624;C0626;C0992
C0993,support,values_disclosure,euclidean,8,M003;M011;M012;M015;M022;M038;M040;M052,6,1,1,1,C0570;C0606;C0993;C1007;C1092;C1138
C0994,support,values_disclosure,euclidean,6,M003;M012;M015;M021;M038;M040,8,1,1,1,C0571;C0574;C0612;C0615;C0616;C0994;C0995;C0997
C0995,support,values_disclosure,euclidean,5,M003;M012;M015;M038;M040,11,1,1,2,C0045;C0086;C0087;C0574;C0578;C0615;C0616;C0994;C0995;C0998;C1143
C0996,support,values_disclosure,euclidean,6,M003;M012;M021;M027;M037;M038,10,1,1,1,C0604;C0609;C0610;C0612;C0619;C0620;C0621;C0624;C0625;C0996
C0997,support,values_disclosure,euclidean,5,M003;M012;M021;M038;M040,8,1,1,1,C0611;C0615;C0616;C0621;C0626;C0994;C0997;C0998
C0998,support,values_disclosure,euclidean,4,M003;M012;M038;M040,5,1,1,2,C0103;C0995;C0997;C0998;C1264
C0999,support,values_disclosure,euclidean,8,M003;M021;M027;M034;M035;M036;M037;M038,6,1,1,1,C0617;C0618;C0999;C1000;C1004;C1352
C1000,support,values_disclosure,euclidean,7,M003;M021;M027;M035;M036;M037;M038,8,1,1,1,C0617;C0618;C0999;C1000;C1004;C1140;C1185;C1258
C1001,support,values_disclosure,euclidean,8,M003;M021;M027;M071;M072;M077;M079;M080,5,1,1,1,C0631;C0632;C0633;C1001;C1002
C1002,support,values_disclosure,euclidean,7,M003;M021;M027;M071;M077;M079;M080,6,1,1,1,C0631;C0632;C0633;C1001;C1002;C1003
C1003,support,values_disclosure,euclidean,5,M003;M021;M027;M079;M080,5,1,1,1,C0630;C0633;C1002;C1003;C1089
C1004,support,values_disclosure,euclidean,6,M003;M021;M035;M036;M037;M038,6,1,1,1,C0625;C0999;C1000;C1004;C1140;C1258
C1006,support,values_disclosure,euclidean,3,M007;M028;M032,6,1,1,2,C0043;C0044;C0085;C0090;C0655;C1006
C1007,support,values_disclosure,euclidean,7,M011;M012;M015;M022;M038;M040;M052,6,1,1,1,C0570;C0606;C0993;C1007;C1092;C1220
C1008,support,values_disclosure,euclidean,4,M015;M022;M040;M052,3,1,1,1,C1008;C1221;C1463
C1009,support,values_disclosure,euclidean,4,M044;M045;M056;M081,3,1,1,1,C0664;C1009;C1292
C1010,support,values_disclosure,euclidean,4,M044;M058;M060;M081,4,1,1,1,C0679;C1010;C1011;C1013
C1011,support,values_disclosure,euclidean,3,M044;M058;M081,3,1,1,1,C0680;C1010;C1011
C1012,support,values_disclosure,euclidean,6,M044;M059;M060;M081;M082;M083,6,1,1,1,C0674;C0675;C0676;C1012;C1096;C1224
C1013,support,values_disclosure,euclidean,3,M044;M060;M081,2,1,1,1,C1010;C1013
C1014,support,values_owned,euclidean,5,M002;M027;M074;M076;M079,4,1,1,1,C0698;C0700;C1014;C1225
C1015,support,values_owned,euclidean,4,M002;M074;M076;M077,3,1,1,1,C0699;C1015;C1189
C1016,support,values_owned,euclidean,9,M003;M004;M011;M013;M015;M022;M024;M025;M052,7,1,1,1,C0701;C1016;C1190;C1226;C1227;C1265;C1266
C1017,support,values_owned,euclidean,7,M004;M025;M043;M044;M047;M049;M052,6,1,1,1,C0720;C0721;C0722;C1017;C1191;C1267
C1018,support,values_owned,euclidean,7,M004;M025;M047;M049;M050;M052;M076,7,1,1,1,C0723;C0724;C0731;C1018;C1148;C1267;C1317
C1019,support,values_owned,euclidean,7,M005;M009;M010;M071;M072;M073;M080,11,1,1,1,C0741;C0742;C0743;C0754;C0755;C0756;C0757;C1019;C1020;C1398;C1535
C1020,support,values_owned,euclidean,6,M005;M009;M010;M072;M073;M080,7,1,1,1,C0743;C0756;C0757;C1019;C1020;C1398;C1535
C1021,support,values_owned,euclidean,6,M015;M034;M035;M036;M043;M044,4,1,1,1,C0774;C0775;C0778;C1021
C1022,support,values_owned,euclidean,4,M015;M053;M076;M077,4,1,1,1,C0798;C1022;C1023;C1232
C1023,support,values_owned,euclidean,3,M015;M076;M077,3,1,1,1,C0796;C1022;C1023
C1024,support,values_owned,euclidean,5,M043;M045;M046;M076;M077,4,1,1,1,C0780;C0804;C1024;C1271
C1026,support,values_owned,euclidean,3,M071;M074;M079,2,1,1,1,C0816;C1026
C1027,support,values_wishes,euclidean,5,M002;M015;M044;M055;M071,4,1,1,1,C0822;C1027;C1103;C1362
C1028,support,values_wishes,euclidean,10,M003;M015;M030;M045;M052;M071;M072;M073;M075;M079,3,1,1,1,C1028;C1296;C1486
C1029,support,values_wishes,euclidean,9,M015;M030;M035;M037;M038;M043;M071;M076;M077,4,1,1,1,C0839;C1029;C1153;C1197
C1030,support,values_wishes,euclidean,9,M015;M030;M035;M037;M050;M053;M072;M076;M077,4,1,1,1,C0840;C1030;C1275;C1276
C1031,support,values_wishes,euclidean,9,M030;M035;M037;M038;M043;M044;M050;M051;M077,4,1,1,1,C0867;C1031;C1298;C1430
C1032,support,values_wishes,euclidean,8,M043;M047;M049;M051;M052;M071;M072;M082,5,1,1,1,C0873;C0887;C1032;C1033;C1106
C1033,support,values_wishes,euclidean,7,M043;M047;M049;M051;M052;M071;M082,6,1,1,1,C0873;C0887;C1032;C1033;C1106;C1237
C1034,support,values_wishes,euclidean,7,M043;M047;M051;M071;M074;M077;M079,6,1,1,1,C0842;C0843;C0856;C0895;C0896;C1034
C1035,support,values_wishes,euclidean,5,M043;M049;M052;M071;M077,4,1,1,1,C0875;C0888;C1035;C1299
C1036,support,values_wishes,euclidean,4,M044;M047;M071;M073,3,1,1,1,C0893;C1036;C1301
C1037,support,values_wishes,euclidean,4,M053;M071;M073;M074,3,1,1,1,C0894;C1037;C1433
C1038,support,freeflow_form,euclidean,10,M010;M035;M038;M039;M044;M050;M051;M052;M059;M075,4,1,1,1,C0109;C0905;C1038;C1241
C1039,support,freeflow_form,euclidean,8,M010;M035;M038;M045;M050;M051;M059;M083,18,1,1,1,C0108;C0110;C0111;C0112;C0114;C0116;C0118;C0119;C0120;C0904;C0906;C0907;C0908;C0910;C1039;C1040;C1043;C1238
C1040,support,freeflow_form,euclidean,7,M010;M035;M038;M050;M051;M059;M083,14,1,1,2,C0074;C0108;C0110;C0112;C0113;C0114;C0120;C0904;C1039;C1040;C1043;C1045;C1159;C1238
C1041,support,freeflow_form,euclidean,6,M010;M035;M039;M050;M051;M083,8,1,1,2,C0074;C0113;C0120;C0903;C0910;C1041;C1116;C1159
C1042,support,freeflow_form,euclidean,7,M010;M035;M045;M049;M050;M051;M059,13,1,1,1,C0115;C0116;C0117;C0118;C0119;C0904;C1042;C1043;C1044;C1045;C1158;C1199;C1278
C1043,support,freeflow_form,euclidean,7,M010;M035;M045;M050;M051;M059;M083,25,1,1,2,C0001;C0002;C0003;C0074;C0108;C0110;C0112;C0114;C0116;C0117;C0118;C0119;C0120;C0904;C0906;C0907;C0908;C0910;C1039;C1040;C1042;C1043;C1045;C1158;C1159
C1044,support,freeflow_form,euclidean,6,M010;M035;M049;M050;M051;M059,9,1,1,1,C0115;C0119;C0120;C1042;C1044;C1045;C1199;C1238;C1278
C1045,support,freeflow_form,euclidean,5,M010;M035;M050;M051;M059,9,1,1,1,C0120;C1040;C1042;C1043;C1044;C1045;C1200;C1238;C1239
C1046,support,freeflow_form,euclidean,8,M010;M037;M038;M039;M044;M050;M051;M052,6,1,1,1,C0109;C0121;C0902;C1046;C1047;C1111
C1047,support,freeflow_form,euclidean,7,M010;M037;M038;M039;M050;M051;M052,6,1,1,1,C0121;C0902;C1046;C1047;C1111;C1240
C1048,support,freeflow_form,euclidean,10,M021;M032;M033;M036;M037;M039;M043;M052;M073;M074,8,1,1,1,C0129;C0130;C0134;C0914;C0915;C1048;C1110;C1279
C1049,support,freeflow_form,euclidean,8,M021;M033;M036;M037;M039;M050;M052;M083,11,1,1,1,C0132;C0133;C0135;C0136;C0912;C0917;C1049;C1050;C1051;C1163;C1201
C1050,support,freeflow_form,euclidean,6,M021;M033;M036;M037;M039;M052,10,1,1,1,C0129;C0134;C0137;C0913;C0920;C1049;C1050;C1051;C1114;C1201
C1051,support,freeflow_form,euclidean,7,M021;M033;M036;M037;M039;M052;M083,11,1,1,1,C0132;C0133;C0134;C0912;C0917;C0920;C1049;C1050;C1051;C1201;C1203
C1052,support,freeflow_form,euclidean,8,M035;M039;M045;M050;M051;M058;M060;M083,13,1,1,1,C0107;C0111;C0138;C0901;C0906;C0907;C0909;C0921;C1052;C1053;C1116;C1162;C1303
C1053,support,freeflow_form,euclidean,7,M035;M045;M050;M051;M058;M060;M083,13,1,1,2,C0001;C0002;C0003;C0107;C0117;C0138;C0907;C0909;C1052;C1053;C1162;C1303;C1403
C1054,support,posture,euclidean,6,M003;M011;M034;M036;M037;M038,7,1,1,1,C0216;C0223;C0293;C0929;C0933;C0937;C1054
C1055,support,posture,euclidean,3,M003;M012;M046,2,1,1,1,C0247;C1055
C1056,support,posture,euclidean,5,M005;M030;M032;M054;M055,4,1,1,1,C0279;C0932;C1056;C1166
C1058,support,posture,euclidean,4,M012;M016;M024;M046,3,1,1,1,C0303;C1058;C1387
C1059,support,posture,euclidean,10,M013;M016;M024;M047;M050;M052;M071;M072;M074;M076,4,1,1,1,C1059;C1119;C1206;C1325
C1060,support,posture,euclidean,10,M016;M024;M053;M055;M071;M072;M073;M074;M076;M079,6,1,1,1,C0321;C0322;C0939;C1060;C1061;C1065
C1061,support,posture,euclidean,7,M024;M055;M071;M072;M073;M074;M076,11,1,1,1,C0319;C0321;C0322;C0939;C0951;C1060;C1061;C1065;C1120;C1170;C1207
C1062,support,posture,euclidean,10,M028;M029;M032;M033;M054;M055;M072;M075;M079;M080,9,1,1,1,C0324;C0336;C0337;C1062;C1121;C1168;C1281;C1326;C1346
C1063,support,posture,euclidean,9,M028;M033;M041;M055;M071;M072;M073;M074;M080,4,1,1,1,C1063;C1123;C1347;C1437
C1066,support,posture,euclidean,3,M055;M079;M080,3,1,1,1,C0334;C0359;C1066
C1067,support,v1_markers,euclidean,7,M003;M004;M011;M013;M052;M059;M076,6,1,1,1,C0417;C0418;C0955;C1067;C1174;C1329
C1068,support,v1_markers,euclidean,5,M003;M024;M053;M072;M073,5,1,1,1,C0432;C0443;C1068;C1130;C1173
C1069,support,v1_markers,euclidean,4,M003;M027;M041;M053,3,1,1,1,C1069;C1282;C1593
C1070,support,v1_markers,euclidean,3,M007;M009;M040,2,1,1,1,C0968;C1070
C1071,support,v1_markers,euclidean,7,M012;M013;M024;M054;M071;M072;M073,9,1,1,1,C0421;C0519;C0521;C0969;C1071;C1072;C1131;C1284;C1309
C1072,support,v1_markers,euclidean,6,M012;M013;M024;M071;M072;M073,8,1,1,1,C0521;C0971;C1071;C1072;C1073;C1131;C1284;C1309
C1073,support,v1_markers,euclidean,6,M012;M024;M033;M071;M072;M073,5,1,1,1,C0971;C1072;C1073;C1131;C1284
C1074,support,v1_markers,euclidean,10,M022;M024;M025;M031;M033;M035;M036;M038;M039;M049,7,1,1,1,C0529;C0973;C0976;C1074;C1178;C1312;C1376
C1075,support,v1_markers,euclidean,6,M022;M024;M031;M035;M039;M049,5,1,1,1,C0529;C0972;C1075;C1132;C1246
C1076,support,v1_markers,euclidean,3,M022;M031;M039,2,1,1,1,C1076;C1077
C1077,support,v1_markers,euclidean,4,M022;M031;M039;M053,4,1,1,1,C0530;C1076;C1077;C1135
C1078,support,v1_markers,euclidean,10,M030;M031;M032;M033;M034;M037;M038;M039;M053;M072,4,1,1,1,C1078;C1249;C1330;C1491
C1079,support,v1_markers,euclidean,4,M056;M058;M059;M081,3,1,1,1,C0982;C1079;C1216
C1080,support,values_cross_surface,euclidean,10,M031;M034;M035;M036;M045;M046;M047;M049;M082;M083,4,1,1,1,C0987;C1080;C1081;C1492
C1081,support,values_cross_surface,euclidean,8,M035;M036;M045;M046;M047;M049;M082;M083,5,1,1,1,C0987;C1080;C1081;C1492;C1637
C1082,support,values_disclosure,euclidean,7,M002;M015;M022;M038;M040;M050;M052,6,1,1,1,C0592;C0593;C0991;C1082;C1137;C1221
C1083,support,values_disclosure,euclidean,3,M002;M015;M040,2,1,1,1,C1083;C1219
C1084,support,values_disclosure,euclidean,9,M002;M015;M040;M047;M049;M050;M052;M071;M072,4,1,1,1,C0594;C1084;C1085;C1182
C1085,support,values_disclosure,euclidean,8,M002;M015;M040;M047;M049;M050;M052;M072,5,1,1,1,C0594;C1084;C1085;C1182;C1218
C1087,support,values_disclosure,euclidean,6,M003;M021;M027;M035;M036;M080,4,1,1,1,C0629;C0630;C1087;C1185
C1088,support,values_disclosure,euclidean,4,M003;M021;M027;M037,9,1,1,3,C0071;C0072;C0083;C0093;C0100;C0620;C1088;C1260;C1314
C1089,support,values_disclosure,euclidean,4,M003;M021;M027;M080,3,1,1,1,C1003;C1089;C1314
C1092,support,values_disclosure,euclidean,6,M011;M012;M015;M022;M038;M052,5,1,1,1,C0988;C0993;C1007;C1092;C1220
C1093,support,values_disclosure,euclidean,8,M011;M012;M016;M022;M024;M038;M040;M052,5,1,1,1,C1093;C1138;C1184;C1290;C1408
C1094,support,values_disclosure,euclidean,3,M044;M056;M060,2,1,1,1,C0678;C1094
C1095,support,values_disclosure,euclidean,5,M045;M059;M060;M081;M082,5,1,1,1,C0675;C0676;C0681;C1095;C1396
C1096,support,values_disclosure,euclidean,6,M049;M059;M060;M081;M082;M083,5,1,1,1,C0674;C0681;C1012;C1096;C1483
C1098,support,values_disclosure,euclidean,3,M077;M079;M080,3,1,1,1,C0602;C0686;C1098
C1099,support,values_owned,euclidean,6,M002;M027;M045;M046;M076;M077,4,1,1,1,C0695;C0696;C1099;C1188
C1100,support,values_owned,euclidean,5,M005;M007;M074;M079;M080,4,1,1,1,C0750;C0753;C1100;C1231
C1101,support,values_owned,euclidean,8,M015;M032;M034;M035;M036;M053;M076;M077,6,1,1,1,C0770;C0771;C0777;C1101;C1149;C1495
C1102,support,values_owned,euclidean,10,M015;M044;M047;M052;M053;M058;M059;M060;M082;M083,7,1,1,1,C1102;C1380;C1445;C1446;C1467;C1514;C1650
C1103,support,values_wishes,euclidean,6,M002;M015;M043;M044;M055;M071,4,1,1,1,C0819;C0822;C1027;C1103
C1104,support,values_wishes,euclidean,6,M024;M025;M049;M052;M073;M077,4,1,1,1,C0864;C0865;C1104;C1363
C1105,support,values_wishes,euclidean,5,M043;M049;M073;M076;M078,4,1,1,1,C0858;C0890;C1105;C1418
C1106,support,values_wishes,euclidean,6,M047;M049;M051;M052;M071;M082,4,1,1,1,C1032;C1033;C1106;C1237
C1107,support,freeflow_form,euclidean,9,M003;M012;M021;M032;M033;M037;M043;M047;M052,4,1,1,1,C1107;C1108;C1109;C1384
C1108,support,freeflow_form,euclidean,10,M003;M012;M021;M032;M033;M037;M043;M047;M052;M071,4,1,1,1,C1107;C1108;C1109;C1384
C1109,support,freeflow_form,euclidean,8,M003;M012;M021;M032;M033;M037;M043;M052,6,1,1,1,C1107;C1108;C1109;C1112;C1384;C1419
C1110,support,freeflow_form,euclidean,9,M005;M021;M032;M033;M036;M037;M039;M043;M052,8,1,1,1,C0105;C0129;C0130;C0134;C0913;C1048;C1110;C1279
C1111,support,freeflow_form,euclidean,6,M010;M038;M039;M050;M051;M052,4,1,1,1,C1046;C1047;C1111;C1240
C1112,support,freeflow_form,euclidean,6,M021;M032;M033;M037;M043;M052,6,1,1,1,C0129;C1109;C1112;C1114;C1202;C1279
C1113,support,freeflow_form,euclidean,5,M021;M033;M036;M037;M043,5,1,1,1,C0134;C1113;C1114;C1279;C1368
C1114,support,freeflow_form,euclidean,6,M021;M033;M036;M037;M043;M052,9,1,1,1,C0129;C0134;C0913;C1050;C1112;C1113;C1114;C1202;C1279
C1115,support,freeflow_form,euclidean,7,M035;M036;M039;M050;M051;M058;M083,8,1,1,1,C0106;C0107;C0138;C0901;C0921;C1115;C1116;C1117
C1116,support,freeflow_form,euclidean,6,M035;M039;M050;M051;M058;M083,7,1,1,1,C0903;C0921;C1041;C1052;C1115;C1116;C1117
C1117,support,freeflow_form,euclidean,5,M035;M039;M050;M058;M083,4,1,1,1,C1115;C1116;C1117;C1386
C1118,support,freeflow_form,euclidean,7,M036;M037;M038;M039;M050;M052;M083,7,1,1,1,C0135;C0136;C0912;C0918;C1118;C1163;C1304
C1119,support,posture,euclidean,9,M013;M016;M024;M047;M050;M071;M072;M074;M076,4,1,1,1,C1059;C1119;C1206;C1325
C1120,support,posture,euclidean,6,M024;M071;M072;M073;M074;M076,6,1,1,1,C0321;C1061;C1120;C1170;C1171;C1207
C1121,support,posture,euclidean,9,M028;M029;M032;M033;M054;M055;M072;M075;M080,7,1,1,1,C0336;C1062;C1121;C1168;C1281;C1326;C1346
C1122,support,posture,euclidean,6,M028;M032;M033;M055;M079;M080,5,1,1,1,C0326;C0337;C1122;C1168;C1208
C1123,support,posture,euclidean,10,M028;M033;M041;M055;M071;M072;M073;M074;M079;M080,5,1,1,1,C0361;C1063;C1123;C1347;C1437
C1124,support,posture,euclidean,10,M029;M032;M033;M054;M055;M071;M072;M073;M074;M075,4,1,1,1,C1124;C1209;C1305;C1390
C1125,support,posture,euclidean,6,M043;M044;M049;M077;M078;M082,5,1,1,1,C0210;C0944;C0946;C1125;C1244
C1126,support,posture,euclidean,4,M045;M049;M078;M082,3,1,1,1,C0353;C1126;C1128
C1127,support,posture,euclidean,3,M047;M050;M077,2,1,1,1,C0317;C1127
C1129,support,v1_markers,euclidean,8,M003;M012;M024;M033;M053;M072;M073;M075,5,1,1,1,C0447;C0964;C1129;C1130;C1283
C1130,support,v1_markers,euclidean,7,M003;M024;M033;M053;M072;M073;M075,7,1,1,1,C0447;C0964;C1068;C1129;C1130;C1212;C1283
C1131,support,v1_markers,euclidean,7,M012;M013;M024;M033;M071;M072;M073,9,1,1,1,C0519;C0520;C0971;C1071;C1072;C1073;C1131;C1284;C1309
C1132,support,v1_markers,euclidean,7,M013;M022;M024;M031;M035;M039;M049,6,1,1,1,C0460;C0522;C0972;C1075;C1132;C1246
C1134,support,v1_markers,euclidean,6,M031;M035;M036;M038;M039;M049,6,1,1,1,C0529;C0976;C1134;C1178;C1312;C1313
C1135,support,v1_markers,euclidean,3,M031;M039;M053,3,1,1,1,C0457;C1077;C1135
C1136,support,v1_markers,euclidean,4,M041;M046;M054;M078,3,1,1,1,C0977;C1136;C1214
C1137,support,values_disclosure,euclidean,6,M002;M015;M022;M040;M050;M052,6,1,1,1,C0991;C1082;C1137;C1218;C1221;C1287
C1138,support,values_disclosure,euclidean,9,M003;M011;M012;M016;M022;M024;M038;M040;M052,5,1,1,1,C0993;C1093;C1138;C1184;C1290
C1141,support,values_disclosure,euclidean,10,M007;M009;M010;M028;M029;M030;M032;M033;M054;M075,5,1,1,1,C0643;C1141;C1262;C1289;C1377
C1143,support,values_disclosure,euclidean,4,M012;M015;M038;M040,9,1,1,3,C0045;C0086;C0087;C0103;C0990;C0995;C1143;C1264;C1316
C1144,support,values_disclosure,euclidean,5,M015;M040;M047;M050;M052,8,1,1,1,C1144;C1182;C1218;C1222;C1291;C1394;C1493;C1692
C1145,support,values_owned,euclidean,5,M003;M004;M015;M024;M052,4,1,1,1,C0707;C0708;C1145;C1333
C1146,support,values_owned,euclidean,7,M003;M005;M015;M040;M043;M044;M077,6,1,1,1,C0710;C0711;C0712;C1146;C1293;C1466
C1147,support,values_owned,euclidean,6,M003;M025;M047;M050;M051;M052,5,1,1,1,C0709;C0713;C1147;C1150;C1233
C1148,support,values_owned,euclidean,6,M004;M047;M049;M050;M052;M076,4,1,1,1,C0731;C1018;C1148;C1317
C1149,support,values_owned,euclidean,7,M015;M032;M034;M035;M036;M053;M077,7,1,1,1,C0770;C0771;C1101;C1149;C1355;C1495;C1537
C1150,support,values_owned,euclidean,6,M024;M025;M047;M050;M051;M052,7,1,1,1,C0709;C0713;C0718;C0726;C1147;C1150;C1233
C1151,support,values_wishes,euclidean,10,M002;M007;M043;M045;M053;M055;M071;M072;M073;M074,3,1,1,1,C1151;C1338;C1652
C1152,support,values_wishes,euclidean,7,M004;M024;M025;M052;M071;M073;M077,6,1,1,1,C0832;C0833;C0834;C1152;C1196;C1468
C1153,support,values_wishes,euclidean,8,M015;M030;M035;M037;M038;M043;M076;M077,5,1,1,1,C0839;C1029;C1153;C1197;C1453
C1154,support,values_wishes,euclidean,8,M024;M025;M036;M037;M051;M052;M073;M074,5,1,1,1,C0862;C1154;C1234;C1339;C1666
C1155,support,values_wishes,euclidean,4,M050;M071;M072;M076,3,1,1,1,C0899;C1155;C1340
C1156,support,freeflow_form,euclidean,10,M003;M012;M021;M032;M033;M041;M043;M071;M072;M081,4,1,1,1,C1156;C1277;C1366;C1489
C1157,support,freeflow_form,euclidean,9,M009;M012;M016;M032;M053;M056;M057;M081;M082,8,1,1,1,C1157;C1455;C1469;C1470;C1472;C1541;C1567;C1578
C1158,support,freeflow_form,euclidean,5,M010;M035;M045;M050;M051,8,1,1,2,C0001;C0002;C0003;C0910;C1042;C1043;C1158;C1200
C1159,support,freeflow_form,euclidean,5,M010;M035;M050;M051;M083,12,1,1,2,C0001;C0002;C0003;C0074;C0113;C0120;C0910;C1040;C1041;C1043;C1159;C1200
C1160,support,freeflow_form,euclidean,5,M010;M038;M044;M050;M051,4,1,1,1,C1160;C1241;C1342;C1501
C1161,support,freeflow_form,euclidean,4,M021;M037;M039;M052,8,1,1,2,C0920;C1161;C1242;C1457;C1526;C1603;C1619;C1656
C1162,support,freeflow_form,euclidean,6,M035;M045;M050;M058;M060;M083,6,1,1,1,C0909;C1052;C1053;C1162;C1303;C1403
C1163,support,freeflow_form,euclidean,6,M036;M037;M039;M050;M052;M083,5,1,1,1,C0136;C1049;C1118;C1163;C1304
C1164,support,freeflow_form,euclidean,4,M076;M077;M078;M080,3,1,1,1,C0141;C1164;C1503
C1165,support,posture,euclidean,4,M004;M012;M024;M052,3,1,1,1,C0930;C1165;C1527
C1166,support,posture,euclidean,4,M005;M030;M032;M055,3,1,1,1,C1056;C1166;C1686
C1167,support,posture,euclidean,5,M021;M034;M036;M037;M038,4,1,1,1,C0293;C0929;C1064;C1167
C1168,support,posture,euclidean,8,M028;M029;M032;M033;M055;M075;M079;M080,8,1,1,1,C0336;C1062;C1121;C1122;C1168;C1281;C1326;C1404
C1169,support,posture,euclidean,3,M054;M055;M080,2,1,1,1,C0359;C1169
C1173,support,v1_markers,euclidean,4,M003;M024;M072;M073,3,1,1,1,C1068;C1173;C1311
C1174,support,v1_markers,euclidean,6,M004;M011;M013;M052;M059;M076,4,1,1,1,C0418;C1067;C1174;C1329
C1175,support,v1_markers,euclidean,10,M004;M045;M047;M052;M056;M057;M058;M059;M060;M083,5,1,1,1,C0554;C1175;C1176;C1250;C1252
C1176,support,v1_markers,euclidean,9,M004;M047;M052;M056;M057;M058;M059;M060;M083,7,1,1,1,C1175;C1176;C1215;C1250;C1252;C1479;C1571
C1177,support,v1_markers,euclidean,4,M011;M013;M024;M076,3,1,1,1,C0970;C1177;C1422
C1178,support,v1_markers,euclidean,7,M022;M031;M035;M036;M038;M039;M049,7,1,1,1,C0529;C0973;C0976;C1074;C1134;C1178;C1313
C1179,support,v1_markers,euclidean,5,M030;M031;M032;M033;M034,6,1,1,1,C0450;C0975;C1179;C1392;C1459;C1491
C1180,support,v1_markers,euclidean,3,M045;M058;M059,5,1,1,3,C0068;C0078;C0082;C0561;C1180
C1181,support,v1_markers,euclidean,3,M058;M081;M082,2,1,1,1,C0983;C1181
C1182,support,values_disclosure,euclidean,7,M002;M015;M040;M047;M049;M050;M052,7,1,1,1,C0594;C1084;C1085;C1144;C1182;C1218;C1256
